epoch,train_loss,test_loss,train_acc,test_acc
0,1.7931779620040267,1.8112535583662277,0.3878968253968254,0.39718614731516155
1,0.9344808533799372,0.9981717580392283,0.7182539682539683,0.6888528139818282
2,0.5829179539520565,0.6222380734222557,0.810515873015873,0.7838203467073894
3,0.5957925614483277,0.6373947621810938,0.7797619047619048,0.7643398273558843
4,0.5688643504829145,0.6148794746023899,0.8353174603174603,0.8238636368796939
5,0.4307838919578846,0.48339322373985494,0.8095238095238095,0.7935606070927211
6,0.44815301785583617,0.4959414918293955,0.7857142857142857,0.7719155848026276
7,0.4156472417883348,0.4672468379873627,0.8273809523809523,0.8327922083082653
8,0.3979191084886466,0.5019842479765055,0.8640873015873016,0.8446969702130273
9,0.30055736488794893,0.3784095721860245,0.9305555555555556,0.9182900445801871
10,0.3042435764185479,0.4116273407764791,0.8799603174603174,0.8609307365758079
11,0.25957315667864966,0.36910303415097695,0.9255952380952381,0.899621212766284
12,0.2389172774328373,0.3393161027377084,0.8869047619047619,0.8639069270519983
13,0.3441159179270467,0.4671144770219108,0.8779761904761905,0.8446969702130273
14,0.23989517538004507,0.32634802289541365,0.8799603174603174,0.8693181843984694
15,0.3176790833874222,0.4112780701570044,0.8888888888888888,0.866341993922279
16,0.25334859434982926,0.3654139613311572,0.875,0.8668831175281888
17,0.18202244044664725,0.2926735197686521,0.9672619047619048,0.9569805207706633
18,0.19946402008856257,0.2868473981224168,0.935515873015873,0.9169372320175171
19,0.18890785082217523,0.32200570164624503,0.933531746031746,0.905573593718665
20,0.1570483483839186,0.2703403528428872,0.935515873015873,0.9174783556234269
21,0.16009183141566738,0.28963634869242744,0.9751984126984127,0.9629329017230442
22,0.17154526761009176,0.2777303044079751,0.9325396825396826,0.9085497841948554
23,0.16347395820063484,0.26265545599699314,0.9484126984126984,0.932088744072687
24,0.15197214058110065,0.30562254337175104,0.9375,0.9153138541039967
25,0.1890539338424875,0.3375358108155949,0.9166666666666666,0.9066558451879592
26,0.13439738975980547,0.2534770216387769,0.9831349206349206,0.9569805207706633
27,0.1691475684818944,0.2999955142521723,0.939484126984127,0.9080086605889457
28,0.19354151986839555,0.3179665744705483,0.9345238095238095,0.9025974032424745
29,0.1497292746385192,0.270935549073703,0.939484126984127,0.9212662350563776
30,0.13965684181344568,0.2647761891263344,0.9484126984126984,0.9145021651472364
31,0.14995629385616505,0.2960844371121785,0.9384920634920635,0.9080086605889457
32,0.15961691817071122,0.3049717081221831,0.9236111111111112,0.8915043302944728
33,0.12470221123922244,0.26399933319441454,0.9831349206349206,0.9437229463032314
34,0.11562174288137995,0.2616603183680417,0.9851190476190477,0.9450757588659014
35,0.12366971909899019,0.27424224004403,0.9474206349206349,0.9174783556234269
36,0.12064140940168593,0.2534596873869132,0.9682539682539683,0.9510281398182824
37,0.10567327859304301,0.2805070459865013,0.9771825396825397,0.9377705653508505
38,0.10866203820510473,0.23558924236211823,0.9861111111111112,0.9629329017230442
39,0.12595100348999239,0.26453483832455293,0.9464285714285714,0.9025974032424745
40,0.09833789240593262,0.24849280041455724,0.9851190476190477,0.9540043302944728
41,0.11687572306462349,0.2395454917922941,0.9761904761904762,0.9599567112468538
42,0.10762456689890743,0.2313016635971226,0.9722222222222222,0.9291125535964966
43,0.09888142185767232,0.2260622291220457,0.9811507936507936,0.9569805207706633
44,0.09025703972174898,0.20422472886440812,0.9871031746031746,0.9629329017230442
45,0.12911696706696535,0.2662630248247891,0.9365079365079365,0.8966450222900936
46,0.09267400497222135,0.2025962443566924,0.9880952380952381,0.9688852826754252
47,0.09687240921820056,0.21382399234815988,0.9861111111111112,0.9569805207706633
48,0.08890350268092212,0.20342317574659777,0.9871031746031746,0.9569805207706633
49,0.08457964755878052,0.22416555676279046,0.9880952380952381,0.9510281398182824
50,0.12093584060387944,0.25774307966585847,0.9474206349206349,0.930194806484949
51,0.08623174625485246,0.2215610460709126,0.9871031746031746,0.9510281398182824
52,0.07602586421089245,0.19827074442366954,0.9871031746031746,0.9599567112468538
53,0.07759620824719755,0.23123986662685056,0.9871031746031746,0.9540043302944728
54,0.07891981196453149,0.20430922259831114,0.9871031746031746,0.9629329017230442
55,0.08208439919655937,0.2371101308552809,0.9871031746031746,0.9480519493420919
56,0.07881150981793557,0.23065933263471092,0.9851190476190477,0.9540043302944728
57,0.09328915331326175,0.26610286806418676,0.9771825396825397,0.9480519493420919
58,0.07657157419022365,0.24292686796281085,0.9871031746031746,0.9569805207706633
59,0.07120143771720329,0.23749318526983063,0.9871031746031746,0.9599567112468538
60,0.08032482323772265,0.23540848467561376,0.9851190476190477,0.9510281398182824
61,0.0764893786279719,0.213132536331481,0.9880952380952381,0.9599567112468538
62,0.0646122088269798,0.20697912691036496,0.9871031746031746,0.9569805207706633
63,0.07319430138637212,0.22172025570723514,0.9871031746031746,0.9569805207706633
64,0.07462903259870717,0.24296558032183752,0.9851190476190477,0.9420995683897109
65,0.06833294965902628,0.21128787075763567,0.9880952380952381,0.9659090921992347
66,0.0647075841402559,0.23252091963264612,0.9871031746031746,0.9629329017230442
67,0.06951205369892409,0.22212945555707064,0.9890873015873016,0.9599567112468538
68,0.06256949739279917,0.21122633441618135,0.9871031746031746,0.9599567112468538
69,0.06627002132346893,0.21030359055268835,0.9861111111111112,0.9569805207706633
70,0.0640584124604781,0.21991932065258502,0.9871031746031746,0.9629329017230442
71,0.06504630657668865,0.22840732782308718,0.9851190476190477,0.9510281398182824
72,0.060848299179480175,0.2222647450416541,0.9880952380952381,0.9540043302944728
73,0.06038675340839979,0.1797889679913906,0.9880952380952381,0.9659090921992347
74,0.05684134323031973,0.1874301054998886,0.9880952380952381,0.9569805207706633
75,0.06216863706064448,0.18613709477136625,0.9871031746031746,0.9659090921992347
76,0.057985127474152506,0.18965715848526127,0.9871031746031746,0.9599567112468538
77,0.058664759136538396,0.20601280278771816,0.9880952380952381,0.9540043302944728
78,0.05559157700631525,0.20515509580373129,0.9861111111111112,0.9569805207706633
79,0.05804482251401957,0.21558548966530547,0.9861111111111112,0.9540043302944728
80,0.05975131238202656,0.21406611750788804,0.9890873015873016,0.9569805207706633
81,0.04905048102179551,0.21298551023952306,0.9880952380952381,0.9569805207706633
82,0.050855798057516534,0.21087287182809547,0.9880952380952381,0.9540043302944728
83,0.054787050517537815,0.19791678460330253,0.9880952380952381,0.9599567112468538
84,0.07487184800433246,0.24396042566638132,0.9722222222222222,0.9155844166165307
85,0.049997033061161676,0.20676706716435578,0.9890873015873016,0.9540043302944728
86,0.05133717301674019,0.18584730018175358,0.9880952380952381,0.9629329017230442
87,0.05472651293299822,0.20296580761672334,0.9890873015873016,0.9599567112468538
88,0.04975820342827057,0.1911521134861878,0.9890873015873016,0.9599567112468538
89,0.05729942335574157,0.19327547729169328,0.9890873015873016,0.9659090921992347
90,0.056291907101836444,0.24357800887926964,0.9851190476190477,0.930194806484949
91,0.04664998390765218,0.19585386338406244,0.9890873015873016,0.9599567112468538
92,0.0444789549593392,0.20078039679498697,0.9890873015873016,0.9569805207706633
93,0.04459510103386148,0.20308285321928218,0.9890873015873016,0.9599567112468538
94,0.04485870695165872,0.20497938248306255,0.9890873015873016,0.9629329017230442
95,0.045336981062923616,0.2021258618840331,0.9890873015873016,0.9599567112468538
96,0.08171702833547044,0.1984914042386411,0.9742063492063492,0.9569805207706633
97,0.0460708423242937,0.23167406322921727,0.9890873015873016,0.9510281398182824
98,0.04494014704414671,0.21275677998164516,0.9900793650793651,0.9599567112468538
99,0.0915837736528092,0.19908105921065006,0.9742063492063492,0.9629329017230442
